Analysis of Layer Similarities for gemma_1b 
Number of Layers to Skip : 14 
block_start,block_end,average_distance
1,15,0.4895176031650641
2,16,0.4846300956530449
3,17,0.47458198742988783
4,18,0.2511401054186699
5,19,0.2120513916015625
6,20,0.16079359788161057
7,21,0.12360851581280048
8,22,0.12182871500651042
9,23,0.09824058337089343
10,24,0.09556520902193509
11,25,0.09553801707732372
12,26,0.4937118139022436
Layer 11 to 25 is the best block to prune.
