Analysis of Layer Similarities for gemma_1b 
Number of Layers to Skip : 16 
block_start,block_end,average_distance
1,17,0.49518761268028844
2,18,0.4935193184094551
3,19,0.48210730919471156
4,20,0.25392737755408656
5,21,0.21006422776442307
6,22,0.15959636981670672
7,23,0.12116515330779247
8,24,0.12180817432892628
9,25,0.10033377622946715
10,26,0.4969803247696314
Layer 9 to 25 is the best block to prune.
