Analysis of Layer Similarities for gemma_1b 
Number of Layers to Skip : 13 
block_start,block_end,average_distance
1,14,0.48696273412459934
2,15,0.4821213942307692
3,16,0.47119375375600964
4,17,0.2404178717197516
5,18,0.2073841584034455
6,19,0.16383792192508012
7,20,0.12405786758814102
8,21,0.12270902976011619
9,22,0.10026824168669872
10,23,0.09431281456580529
11,24,0.09482965713892227
12,25,0.09492336175380608
13,26,0.49154897836538464
Layer 10 to 23 is the best block to prune.
