Analysis of Layer Similarities for gemma_1b 
Number of Layers to Skip : 15 
block_start,block_end,average_distance
1,16,0.4919425768729968
2,17,0.48807466947115385
3,18,0.48041475736177885
4,19,0.2551379081530449
5,20,0.21021720690604967
6,21,0.16063748873197115
7,22,0.12272820105919471
8,23,0.12047107403094952
9,24,0.09950588911007612
10,25,0.09619492750901443
11,26,0.49592003455528844
Layer 10 to 25 is the best block to prune.
