Analysis of Layer Similarities for gemma_1b 
Number of Layers to Skip : 17 
block_start,block_end,average_distance
1,18,0.5009726499899839
2,19,0.4950764973958333
3,20,0.4830979567307692
4,21,0.25385343111478365
5,22,0.2090301513671875
6,23,0.15844374436598557
7,24,0.12254939935146233
8,25,0.1222696548853165
9,26,0.4978778545673077
Layer 8 to 25 is the best block to prune.
