Analysis of Layer Similarities for gemma_1b 
Number of Layers to Skip : 19 
block_start,block_end,average_distance
1,20,0.5031167054787661
2,21,0.49646778595753205
3,22,0.4829218937800481
4,23,0.25219139685997594
5,24,0.2089867225060096
6,25,0.1598686805138221
7,26,0.498042962489984
Layer 6 to 25 is the best block to prune.
