Analysis of Layer Similarities for gemma_1b 
Number of Layers to Skip : 18 
block_start,block_end,average_distance
1,19,0.5020415477263622
2,20,0.49611566005608976
3,21,0.4834430401141827
4,22,0.25297781137319714
5,23,0.20816939916366187
6,24,0.15958854479667467
7,25,0.123138427734375
8,26,0.496063232421875
Layer 7 to 25 is the best block to prune.
