Analysis of Layer Similarities for gemma_1b_reasonning 
Number of Layers to Skip : 15 
block_start,block_end,average_distance
1,16,0.49423388043186695
2,17,0.48136253520654504
3,18,0.46202827420869097
4,19,0.23752420449973177
5,20,0.17172201917918456
6,21,0.1386200082148605
7,22,0.12508958808342274
8,23,0.11614728280914699
9,24,0.11269316448162553
10,25,0.11518381798216201
11,26,0.4942684582886266
Layer 9 to 24 is the best block to prune.
