Analysis of Layer Similarities for gemma_1b 
Number of Layers to Skip : 21 
block_start,block_end,average_distance
1,22,0.4951891776842949
2,23,0.482486822666266
3,24,0.429142096103766
4,25,0.21896753555689102
5,26,0.49545522836538464
Layer 4 to 25 is the best block to prune.
