Analysis of Layer Similarities for gemma_1b 
Number of Layers to Skip : 15 
block_start,block_end,average_distance
1,16,0.4874627529046474
2,17,0.47585198818108976
3,18,0.4250605656550481
4,19,0.21521152594150642
5,20,0.17203071789863783
6,21,0.13567606608072916
7,22,0.11449099809695513
8,23,0.11136607634715545
9,24,0.09793951572516026
10,25,0.09410173465044071
11,26,0.4950405023036859
Layer 10 to 25 is the best block to prune.
