Analysis of Layer Similarities for gemma_1b 
Number of Layers to Skip : 14 
block_start,block_end,average_distance
1,15,0.4853930351061699
2,16,0.4738167004707532
3,17,0.42084366235977566
4,18,0.2122063269981971
5,19,0.17229324732071313
6,20,0.13375482803735977
7,21,0.11402501815404648
8,22,0.1104268783178085
9,23,0.09552373641576523
10,24,0.093749021872496
11,25,0.09290861472105369
12,26,0.49252006335136217
Layer 11 to 25 is the best block to prune.
