Analysis of Layer Similarities for gemma_1b 
Number of Layers to Skip : 18 
block_start,block_end,average_distance
1,19,0.4933025653545673
2,20,0.48088895357572115
3,21,0.4279331305088141
4,22,0.21692442282652244
5,23,0.17462823329827723
6,24,0.13885654547275642
7,25,0.11816054124098557
8,26,0.49314684745592946
Layer 7 to 25 is the best block to prune.
