Analysis of Layer Similarities for gemma_1b 
Number of Layers to Skip : 19 
block_start,block_end,average_distance
1,20,0.4940803723457532
2,21,0.481838128505609
3,22,0.4281811836438301
4,23,0.2175116905799279
5,24,0.1761908897986779
6,25,0.13921062762920672
7,26,0.49326891776842946
Layer 6 to 25 is the best block to prune.
