Analysis of Layer Similarities for Ministral-8B-Instruct-2410 
Number of Layers to Skip : 25 
block_start,block_end,average_distance
1,26,0.3937522799124514
2,27,0.3755685531675584
3,28,0.3913678714737354
4,29,0.39027826331468873
5,30,0.39138687074416345
6,31,0.3887602216074903
7,32,0.3880164001702335
8,33,0.3953045203064202
9,34,0.4011296966196498
10,35,0.4143531888375486
11,36,0.46674700191512647
Layer 2 to 27 is the best block to prune.
