Analysis of Layer Similarities for Ministral-8B-Instruct-2410 
Number of Layers to Skip : 24 
block_start,block_end,average_distance
1,25,0.396958406797179
2,26,0.3797949408742704
3,27,0.39214114178015563
4,28,0.38916015625
5,29,0.3895382417315175
6,30,0.38705551206833655
7,31,0.38515416008025294
8,32,0.384160023255107
9,33,0.3931490530763619
10,34,0.3897842822835603
11,35,0.4148058464554961
12,36,0.46636986639713035
Layer 2 to 26 is the best block to prune.
